1	1	3.13232855290043
1	2	5.21714622917757
1	3	4.09741452403066
1	4	4.80539978972195
1	5	6.23266313359326
1	6	5.67418705955569
1	7	4.67378563883222
1	8	4.98019607593642
1	9	4.63214031931417
1	10	5.06191660914966
1	11	4.7492038753733
1	12	4.77762495354342
1	13	5.18597060861812
1	14	5.40499096986922
1	15	3.49202228665354
1	16	4.10185708527349
1	17	2.74713125338204
1	18	5.48442043037766
1	19	5.964991279551
1	20	6.19055630781078
1	21	5.36013085279418
1	22	6.36240488441833
1	23	6.9124754034257
1	24	4.17747987974555
1	25	5.47142151596108
1	26	7.50174358886102
1	27	5.52345947214808
1	28	6.51641833934389
1	29	4.93706008088796
1	30	4.63684208242346
1	31	5.4073386313857
1	32	3.4913500001219
1	33	3.79311832592824
1	34	4.025572099458
1	35	5.14005393873304
1	36	6.31791142091913
1	37	6.05057328348149
1	38	6.54854110687308
1	39	4.9961735433632
1	40	6.63605068526203
1	41	6.04673552108857
1	42	4.83883876930639
1	43	4.51841543809666
1	44	4.05306671012704
1	45	5.4148779988023
1	46	4.27369003656289
1	47	4.32699272564169
1	48	5.52120633433746
1	49	4.05041171520518
1	50	6.98652791797948
1	51	6.06033917083521
1	52	5.1398952469783
1	53	4.97023942639489
1	54	4.63897176455063
1	55	4.72193869093783
1	56	4.33020851226844
1	57	6.21575680020782
1	58	6.91145085418012
1	59	5.7200113765541
1	60	3.69496760458309
1	61	4.8501846393795
1	62	4.97791918244026
1	63	6.44567579499503
1	64	4.37503128842717
1	65	2.77327972806892
1	66	3.6652984168903
1	67	5.45906530002211
1	68	5.03722746660946
1	69	4.41816859154739
1	70	3.05677738321882
1	71	4.47892130861228
1	72	3.71158827785325
1	73	4.19290250256717
1	74	4.49406149185972
1	75	4.43232947108975
1	76	4.76678912210641
1	77	4.72241072943012
1	78	5.03822518132004
1	79	5.49336882314702
1	80	5.66489228575562
1	81	5.12924939909955
1	82	4.40914128792977
1	83	6.72513627374146
1	84	5.19279500119837
1	85	6.26017135555575
1	86	3.65612012325408
1	87	3.59815222880268
1	88	4.9712944567192
1	89	5.34864169808747
1	90	5.08279505422865
1	91	6.38984558776285
1	92	5.41442855290358
1	93	5.53745617194178
1	94	6.16793393314167
1	95	5.36473134022847
1	96	5.57581555193448
1	97	5.15159267735344
1	98	3.97831734078582
1	99	4.45104105666528
1	100	5.14706773049944
2	1	-2.35110962705843
2	2	0.365457199234787
2	3	2.29351384649126
2	4	2.11805934315231
2	5	1.25524637057874
2	6	0.376899208141096
2	7	1.33177534035467
2	8	2.07378698687658
2	9	0.143921800254157
2	10	2.03487926451101
2	11	0.141937294275147
2	12	0.79617610678306
2	13	1.17109580114063
2	14	1.36443413282883
2	15	1.37026408281272
2	16	2.39651058401696
